origin_census_block_group,Tot_Population_ACS_15_19,Race,Entropy_norm,Entropy_cat,permeability_mean,sample_count,range_mean,range_variance,range_median,phase_angle_mean,phase_angle_variance,phase_angle_median,baseline_mean,baseline_variance,baseline_median,Time,Time1,Time2
295101011001,1312,1,0.3818798669009796,1,0.0632287921484792,251,0.2861212319365805,0.003902796400792492,0.29094210657929265,1.0135757748883094,0.06142449619087885,1.0241953217313058,0.4878298143947138,0.0013261518061851779,0.486255533773731,3.71025867974847,13.28974132025153,13:17
295101011002,1157,1,0.6731790661855785,2,0.0469444607051483,251,0.2388333128211614,0.00663144783756979,0.2369532778754089,1.0729029904951213,0.16192421680100247,1.1161537996854516,0.4287966780808827,0.0028048393122354193,0.4264377829942209,3.927429731093633,13.072570268906365,13:04
295101012001,1477,1,0.5989825057007192,2,0.043730292101735,251,0.3684134960264154,0.009583103437437427,0.3549534137570421,1.2040439959339877,0.04283272903791819,1.227237776399138,0.4970417908748629,0.0025699358592301412,0.4988273314674404,4.407479734019279,12.592520265980722,12:35
295101012002,1105,1,0.2949464471141585,1,0.0588379513619727,251,0.2300507304690461,0.0046916118710751825,0.226409396096417,1.0487175819222618,0.09767811728613804,1.0634871555872496,0.4458983714460518,0.0023495450096173176,0.4487195943300412,3.8388975026170766,13.161102497382927,13:09
295101012003,826,1,0.3118696342679374,1,0.0501094894031621,251,0.3162196546542354,0.014792860570355944,0.32374896579722623,1.0632993529017885,0.1872459294471568,1.1430282329629096,0.420882702936462,0.0037437760290845593,0.4200421185484789,3.8922750040168657,13.107724995983133,13:06
295101013001,660,1,0.3957775559440212,1,0.089092116382953,251,0.2637086443097747,0.006987321852639837,0.27159285158242674,1.0776633219241345,0.13026961154582944,1.1148390575875058,0.4440144771434213,0.002651123682998427,0.4455580877264185,3.944855227480346,13.055144772519656,13:03
295101013002,1236,1,0.6832780409774208,2,0.0528049613842364,251,0.307149606115496,0.00817589890988117,0.3053548344735995,1.1117886655441835,0.08852508259917627,1.1401438483497133,0.4736706396081644,0.00318798793822735,0.4766964563090163,4.069773221282674,12.930226778717325,12:55
295101013003,1350,1,0.4120231641441365,1,0.0664423786336136,251,0.3319820553543715,0.004628184407221515,0.332779973804555,1.1448433864660608,0.05576354778617169,1.1726187431437047,0.496475780692757,0.001692332275024604,0.4954417788100238,4.190772132509189,12.809227867490812,12:48
295101013004,839,1,0.1945029512280224,1,0.0672067391934052,251,0.1763774707121158,0.009020902855696991,0.17736991822030934,0.8814076628037966,0.3619553863869357,0.9985822643736876,0.5093389604361783,0.002959705448928182,0.5109295251784617,3.2264488875288713,13.773551112471127,13:46
295101014003,905,1,0.5833711411889926,2,0.0661794809711431,251,0.18892063157952066,0.006651436106440588,0.1927300544724045,0.8748822916537283,0.2382511670564149,0.8999697018871676,0.3985374543068593,0.0032717506977752784,0.3941113072772217,3.202562350825891,13.797437649174109,13:47
295101015003,947,1,0.6275585343603017,2,0.0662566208239902,251,0.20389853682818296,0.0038673367283628478,0.1985628942176268,0.8594659365426287,0.11284229667832385,0.8365972270428008,0.4307236948598653,0.002642548530799799,0.4293081225379765,3.1461298010568863,13.853870198943115,13:51
295101021001,829,1,0.1268050744381351,1,0.0557816982972812,251,0.2648878182304114,0.0057165878846059965,0.2707614007586961,1.0982702533854876,0.14594416972721347,1.1350204344145471,0.3934492319430387,0.002505461772871525,0.3932243785567895,4.020288212573042,12.979711787426956,12:58
295101021002,987,1,0.6130352489191555,2,0.0406842740486887,251,0.19692055047060086,0.0116479275884251,0.2154051294181004,0.9298223884919058,0.3313939510859176,1.013795408026029,0.4114602378477119,0.003735129466509229,0.4121143168680825,3.4036740744979883,13.596325925502011,13:35
295101021003,826,1,0.5392078186430435,2,0.0591532176379228,251,0.2779465897529886,0.007410469156344175,0.26914574036356737,1.1379239959375955,0.07962833056040466,1.1817436613766723,0.4383863488600575,0.003161830954009732,0.4377056953017779,4.165443262776053,12.834556737223945,12:50
295101022001,752,1,0.0,1,0.0644443502585402,251,0.2785912665319202,0.008985384275478937,0.28010236511102543,1.0741280194952278,0.15987154931438755,1.126740007563065,0.4468208296034441,0.003529403324712645,0.4445355939723637,3.9319140277719846,13.068085972228014,13:04
295101022002,1014,1,0.2996937219651996,1,0.0464296659515782,251,0.2361522295339553,0.009209834447325276,0.24395109533943998,1.1064710383385563,0.2381868630481213,1.180475752912383,0.4163659742134941,0.0028120122076868963,0.4146626036901124,4.050307708210877,12.949692291789123,12:56
295101022003,755,1,0.0,1,0.0501147726972903,251,0.3074727826760916,0.009881573842249969,0.3045438891650841,1.1836380380503204,0.1383782117890592,1.2312745842787434,0.4030479332407346,0.003114220598282789,0.3994768290715564,4.332782425507932,12.667217574492069,12:40
295101022004,514,1,0.0,1,0.0913621777481514,251,0.3882233165266369,0.008780475810512197,0.3944528250753873,1.0796965550652675,0.08158658329989016,1.1128625887020125,0.477964437861542,0.002813610356223037,0.4779366180128366,3.952298006892346,13.047701993107655,13:02
295101022005,1261,1,0.2145019578242162,1,0.0593881413284212,251,0.3665374536466006,0.01007402428037213,0.3782063333875603,1.2031316291146434,0.07124105824158472,1.2420962516664131,0.4390264340203315,0.0028067627765964442,0.4369826559465104,4.404139957167409,12.595860042832589,12:35
295101022006,812,1,0.2276446925633307,1,0.0594125959217314,251,0.25228286295856195,0.009654518696084543,0.2476777341711688,1.0278294668908148,0.14549372210422512,1.078220774198691,0.3908911402268915,0.0027349748597219397,0.3923593499907755,3.7624352271571575,13.237564772842846,13:14
295101022007,772,1,0.320412717306476,1,0.0615207563528269,251,0.34080567286233304,0.0071821659886542,0.3396231617365851,1.1259971655516547,0.10369041808974784,1.1746405697677542,0.464243582063697,0.003830790045850174,0.4567178829547885,4.121784340515209,12.878215659484795,12:52
295101023001,1334,1,0.7010521466655117,2,0.042340383593063996,251,0.19868884895371824,0.007157232209214695,0.20476031758210608,0.8147356503024193,0.2893224895027872,0.8945088467737483,0.4377707591734808,0.0024836555473192984,0.4394186276349226,2.9823917393528583,14.017608260647142,14:01
295101024001,698,1,0.5740063700936241,2,0.063482459845432,251,0.16094149776545327,0.007528477992711803,0.1664098978995123,0.7350848584568576,0.3923253428794667,0.8008432812934363,0.4609912483584558,0.003282580002019739,0.4575270309807122,2.6908249427545474,14.309175057245453,14:18
295101024003,1215,1,0.28137373063923904,1,0.0467496270063778,251,0.2738940969459626,0.008780790643652257,0.27133917796855345,1.0778752067971815,0.11098058627700166,1.1248102344019284,0.4122390614758093,0.002107526300625616,0.4103486479988675,3.9456308455533184,13.05436915444668,13:03
295101025001,1071,1,0.4328105142457512,2,0.0459599510454911,251,0.2924141747644187,0.006067284044371766,0.2864889511786853,1.2095838767204592,0.06748852277725924,1.223048528700324,0.4448717788769441,0.0033733869392816467,0.4458372186140799,4.427758820479333,12.572241179520669,12:34
295101025002,816,1,0.3296567636598605,1,0.0714836731505351,251,0.3250108104286289,0.005672977547691061,0.3246425439798203,1.100171691516595,0.06430838166145128,1.1189720098747569,0.4307615620464497,0.0021945237765340552,0.43008004400860095,4.027248547956671,12.972751452043328,12:58
295101031001,695,1,0.1382000320280166,1,0.0736908481183181,251,0.2981222346535245,0.004829195786357916,0.2986671017907605,1.1042886415530502,0.07265500714223856,1.1188166184565056,0.4419018346566168,0.002386489854529411,0.4448477624419441,4.042318905778249,12.957681094221751,12:57
295101031002,1227,1,0.7157032726908263,2,0.0674498420336583,251,0.23504551517307226,0.004470163168165663,0.23667790397982216,0.9263026763294704,0.11826529811888516,0.9593091950905032,0.4354303039939407,0.0018982454845232128,0.4345782015528413,3.3907899439530063,13.609210056046994,13:36
295101031003,1264,1,0.2130787072320054,1,0.0451863432346563,251,0.30840675535380496,0.007718388920011544,0.30011456584914514,1.1538347790727306,0.09361063025383208,1.1991144177613104,0.4065242067679371,0.003921908358379383,0.40008017690967,4.223685697817712,12.776314302182287,12:46
295101034001,830,1,0.3646030286909835,1,0.0551624825997215,251,0.3020844681528974,0.0074381822613357905,0.305240005843138,1.1684412248725284,0.08124639980340573,1.1908913175546465,0.5147870068375716,0.0033676849831214754,0.5197639173744503,4.27715352296867,12.722846477031329,12:43
295101034002,1006,1,0.5814683217900409,2,0.0551036411015976,251,0.2827559238735797,0.007445637313378445,0.2797561836446897,0.9278748716873444,0.10771194880770107,0.9468607542868606,0.4420897603975799,0.0032926156258025,0.4386922799095596,3.396545065195377,13.603454934804626,13:36
295101036001,598,1,0.5425546493643804,2,0.0833855214593132,251,0.2861527609499301,0.005617776137347527,0.2822618286329364,1.0363598718971971,0.10810981670730427,1.0785689151445048,0.38444087642560415,0.0026012657624440824,0.3889035238800626,3.7936613179940144,13.206338682005985,13:12
295101036002,778,1,0.2489392798862898,1,0.1384231710689376,251,0.16515361165303616,0.0061842126090529605,0.154852277256601,1.1034449723338702,0.1988591765843646,1.1339757071215444,0.2825803333499869,0.005412819647377653,0.2652172355315942,4.039230600867208,12.960769399132793,12:57
295101037001,1024,1,0.4344114165972222,2,0.0405331797808764,251,0.3280272844549201,0.010899846957023132,0.3189044366019904,1.091128952058014,0.10830562145734747,1.1296723046051216,0.4166533308939524,0.004374743793148664,0.4153245737194193,3.994147024226391,13.005852975773609,13:00
295101037002,1005,1,0.5890303822012423,2,0.7091118114606251,251,0.10464075618885244,0.010538621938474246,0.062100906072859875,0.6387243281438012,0.40802364314366996,0.782229373561069,0.17447460784687344,0.010311675553954873,0.13018797600601473,2.3380910842341227,14.661908915765876,14:39
295101038001,619,1,0.4122372028727839,2,0.0574052738963371,251,0.21475018581817248,0.020752223774191062,0.23147623754481064,1.0228487864748057,0.506680131857091,1.2342726959346315,0.4178140523929592,0.0037339397995350618,0.4152160619692986,3.7442031292692737,13.255796870730727,13:15
295101038002,838,1,0.0219407445560062,1,0.0445425933497513,251,0.32103136496029394,0.01858054970996821,0.30960682865359285,1.1246374596618145,0.2314987919043905,1.1910694672779945,0.4173311922509424,0.005833431756380232,0.4105800775257367,4.116807050504266,12.883192949495733,12:52
295101038004,851,1,0.4244804237766402,2,0.0536748423462437,251,0.3867598566924207,0.009171954765083177,0.3856791583682606,1.2065066402254851,0.07035208022376767,1.232594196502051,0.4759614439204702,0.0030224481959814442,0.4768286076579122,4.4164944002968625,12.583505599703138,12:35
295101038005,986,1,0.2779321665083386,1,0.0466935503422415,251,0.39426650553071424,0.007848001137988277,0.39517757042325896,1.2136777705653286,0.0618940962626739,1.2361972059261035,0.465263156178069,0.0029123430916205718,0.4651030722730613,4.442744779643134,12.557255220356865,12:33
295101042001,1009,1,0.2221182020994532,1,0.0554886499591327,251,0.2266178631697953,0.006654951442070127,0.2300704972728144,0.9805388933387988,0.15172885917833615,0.9938532817426188,0.3835275136481591,0.002526075444526725,0.3853625097776925,3.589325070680711,13.410674929319287,13:24
295101042002,1264,1,0.7107617965105322,2,0.0379211004084926,251,0.2219472940339098,0.008230184181837021,0.2272872093690187,0.9330251489975177,0.2253084099179577,0.9609969868752586,0.3700611568936282,0.0029163493025994077,0.3688998602438958,3.4153979833161627,13.584602016683837,13:35
295101045001,662,1,0.3255908123093503,1,0.0660800905140767,251,0.2803139005108817,0.009692166628998798,0.2843244293140452,1.1000330298006251,0.14505238702617004,1.1249557459166917,0.4220024522931567,0.003247453565117284,0.4184474449670512,4.026740967913845,12.973259032086155,12:58
295101045002,714,1,0.2545470032168819,1,0.0580479203633643,251,0.29180057670946674,0.007039262737917562,0.295834259374568,0.8738340654391891,0.0913436569755809,0.8965786950793034,0.4268346133086138,0.003425192146959261,0.42469252610193503,3.198725252004875,13.801274747995123,13:48
295101045003,1008,1,0.7290989657255176,2,0.0615395560614684,251,0.2121669562090574,0.00652504694524901,0.2122250800996688,0.8436362642327959,0.20689059437864896,0.8933814615306148,0.3633334451434889,0.0024434754334464203,0.35907319374357305,3.0881842773572856,13.911815722642714,13:54
295101051981,708,1,0.7350998696302278,2,0.06336236973011901,251,0.3125991386867915,0.012285730564408771,0.31357799298138245,0.9380060667170622,0.09894534638898624,0.9426217901921848,0.3646971427139731,0.005498181092855956,0.3715037104711093,3.4336309498687525,13.566369050131247,13:33
295101051984,1257,1,0.5281256472155633,2,0.0314826612404796,251,0.26473864571243,0.011390530152759423,0.26505580561682096,0.9340236338589214,0.17117174201727814,0.9903184792587162,0.3831273847345614,0.0043719287326625545,0.3779461973656341,3.4190530007459445,13.580946999254055,13:34
295101121001,1834,1,0.5045138981843295,2,0.039360551251917,251,0.33629539685297016,0.007201650018677684,0.3360688421950812,1.0114752919093584,0.07484576759457715,1.0216509657979649,0.42229345393444334,0.002201513391790648,0.4219726164465791,3.70256972802192,13.29743027197808,13:17
295101121002,2427,1,0.8187369565000724,2,0.0579601659287859,251,0.22001140058749447,0.0034014968013486905,0.2176625596638687,0.8497684894113443,0.060738463194684025,0.8527265816110737,0.3937884785842268,0.0011100088689042003,0.3953342145135404,3.1106316781916137,13.889368321808385,13:53
295101124002,1397,1,0.5860494320293291,2,0.1679124589687064,251,0.10860955359402484,0.00596070952525616,0.09700492197225627,0.7765477272892318,0.3158815225182307,0.852001059864164,0.2622561220898351,0.0044252463994184175,0.2468033920587681,2.842602414931742,14.157397585068257,14:09
295101124003,1312,1,0.7026412564735509,2,0.1063459576328831,251,0.17173702446575298,0.003353166547140113,0.17079348953002446,0.8614025589407454,0.12456744682218206,0.8881574887603997,0.307217513928759,0.0016131539808471105,0.3097875354897787,3.1532189306908287,13.84678106930917,13:50
295101135004,596,1,0.0,1,0.0647744592101392,251,0.2409989173026797,0.012880019561826493,0.2559447367198531,1.0875109310506479,0.3012226180375241,1.1898288126636851,0.4297305790655379,0.004177775721028993,0.4267110372882028,3.98090302789314,13.01909697210686,13:01
295101141011,1002,1,0.5048624927773357,2,0.0696137605267552,251,0.2588319166169457,0.004304061803373799,0.25736996385501604,0.9447557681688546,0.060234039085538274,0.9606630079451838,0.3940657316893378,0.0017743047304641288,0.3920827824120271,3.4583386619290404,13.54166133807096,13:32
295101141012,1126,1,0.6980725674202691,2,0.047168342615329,251,0.21950587288894075,0.004263802396168276,0.21712648376568536,0.8915780975027017,0.14101553404382372,0.8896156397159556,0.42998642361165396,0.0032104539326355684,0.4334497504821985,3.2636784115105244,13.736321588489476,13:44
295101141013,1110,1,0.6711142369140154,2,0.0546139765263271,251,0.2949238893734823,0.0053960580202478394,0.2982170837418124,1.1038582488689244,0.07749051078941707,1.1192273679753155,0.4255208165789576,0.0027922596383787865,0.4257104557298853,4.040743425945816,12.959256574054187,12:57
295101141014,970,1,0.1399952840431396,1,0.0533741323366327,251,0.2802036808856789,0.009970450778705406,0.28116271706260393,1.1166685972307626,0.12868156819233906,1.1496582161142843,0.4251919420721269,0.0031230437219091863,0.4209831274498159,4.087636522029679,12.912363477970322,12:54
295101141021,1378,1,0.0311538601991382,1,0.2461590503009731,251,0.14307545576954306,0.009360608064862276,0.10772124893894952,0.9708153626708792,0.15252644344100708,1.0383462484213144,0.2660532075650739,0.005153428197789858,0.24649965938684584,3.553731467368295,13.446268532631704,13:26
295101141022,1159,1,0.1180162666792172,1,0.0568253302579156,251,0.3740617043865319,0.006810343995784445,0.3655501751597363,1.130800366587148,0.04205954776287645,1.1306485974687668,0.4283361600600731,0.0019667007520982,0.4226340125497002,4.139366763826853,12.860633236173149,12:51
295101141023,614,1,0.0,1,0.0612728240133926,251,0.3353098472467157,0.01154119178339178,0.3394615750531809,1.079065949734772,0.12281911049449153,1.1134084618940838,0.4207450589225802,0.003540674807991067,0.42054990921269736,3.949989635916112,13.050010364083887,13:03
295101141024,1274,1,0.1250726367144034,1,0.0586320338739234,251,0.42208700441432295,0.009691402326675432,0.4197165619727006,1.2770255435421642,0.03746143505950885,1.2948038850612007,0.4713156979351299,0.002235737338622832,0.4738899225627648,4.674633337315047,12.325366662684953,12:19
295101142002,1106,1,0.7486726676061609,2,0.0439651880723039,251,0.2852666607469732,0.005430264689868741,0.2851384769264434,0.9775304861178362,0.07962401006131532,0.974091287702374,0.3724082512610351,0.002585564900391198,0.3709989862811106,3.5783126044395717,13.42168739556043,13:25
295101142003,937,1,0.4640940706766947,2,0.0513846428586614,251,0.233229564184751,0.0083241680314242,0.2449458222588325,0.9782995798398056,0.24320359866451505,1.0750961506945396,0.4194239963043407,0.002881554494419986,0.4140107484768649,3.5811279209932763,13.418872079006725,13:25
295101142004,671,1,0.1829618254501115,1,0.0638518949537171,251,0.3842820654662183,0.0089131151784516,0.39020664982289016,1.1471810315342972,0.1057821172203064,1.174225827005264,0.47356064703490297,0.003584859295789415,0.4693842324680756,4.1993292311686865,12.800670768831313,12:48
295101142005,1090,1,0.1257447802944763,1,0.0555612412734382,251,0.2751563083800658,0.0068150726235465505,0.27479538537584675,1.1408628029901853,0.10653956909447808,1.1751221595825267,0.4677086741683023,0.002967090256925656,0.4611572536350401,4.176200953167951,12.823799046832047,12:49
295101143001,720,1,0.4955204086567955,2,0.0676460823373174,251,0.2846352596863159,0.007041375459127078,0.2920920921497613,1.0963586459157135,0.15068390307649376,1.1226574435327936,0.3955080435678611,0.0025310104637497393,0.394916252811197,4.013290651677525,12.986709348322474,12:59
295101143004,917,1,0.0,1,0.0506892821299317,251,0.3703063508184543,0.0090438656396217,0.3766179770313045,1.2364344328229189,0.07033214528192049,1.2695408168629299,0.4718300581742232,0.003557065493005525,0.4740840220480134,4.526046991234206,12.473953008765793,12:28
295101143006,1023,1,0.2792606186481643,1,0.0679900145264496,251,0.3149009760676005,0.0075734342815357205,0.3116936587309357,1.2689920790076776,0.08557869561938046,1.2919172427232757,0.4835050129766653,0.0019824041834785367,0.4836676044176565,4.645226328726257,12.354773671273744,12:21
295101151001,910,1,0.6711787655482562,2,0.0474016023816819,251,0.22825786536774395,0.009075035442629827,0.23130356740128336,0.9173972876776944,0.19867740133133874,0.9451628398019788,0.4197809366781324,0.0039992960241053855,0.41913751130543797,3.35819120159906,13.64180879840094,13:38
295101151002,795,1,0.6440429708821881,2,0.049397379037309994,251,0.2435474052214601,0.01420103444278453,0.25201124700242816,1.0576219001764766,0.3141347142836198,1.1750642471504753,0.4189883369408697,0.003513189086198752,0.4152489674699277,3.871492326712575,13.128507673287425,13:07
295101151003,479,1,0.6283692476124311,2,0.0836736561062638,251,0.249123351153194,0.01399102247283148,0.26154188196307315,1.1696043391578441,0.2490358941962733,1.2262564458443652,0.4487796160626867,0.0033395006205650395,0.4410164085420687,4.281411176890112,12.718588823109886,12:43
295101151004,759,1,0.3939928915886057,2,0.0692408232681921,251,0.2692974060539358,0.006140537366333768,0.26706197030553297,1.0878892100927726,0.08740599810135617,1.1097681560188106,0.4420589445713404,0.002971433282109327,0.4434926889519134,3.982287742419851,13.017712257580149,13:01
295101151005,1705,1,0.5367074399591946,2,0.0516315967800352,251,0.23504742187354336,0.0040220383371561965,0.2350260628124516,1.1080128851471178,0.1042313976978386,1.1211847409722475,0.4347461719521852,0.00467561562515811,0.4477310683261117,4.055951736655556,12.944048263344445,12:56
