county,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,max_y,min_y
36063,0.11404537280887672,1.0608537542052063,0.4532082864666363,0.9166548152367888,0.9041530375223072,0.014462928466650956,0.22809074561775344,0.5672536452970226,0.3391633139851519
36065,0.10428143091327537,1.0545573187460242,0.4440445068067459,0.9099873185481784,0.8964854163304051,0.013149983960013106,0.2085628618265507,0.5483259245763776,0.3397634400262671
36067,0.10907626080790883,1.0504271148157336,0.4336931511746658,0.9204627338964659,0.9085321439809358,0.01256454568128395,0.21815252161581766,0.5427692622048133,0.32461701104776025
36069,0.12250825669920334,1.138945619302878,0.4393023409567978,0.9265962975949456,0.9155857422341874,0.014612542848808991,0.24501651339840674,0.5618103215622016,0.31679414819710383
36071,0.12878605412223526,1.1359787100987009,0.4539502290157523,0.9421332924822904,0.933453286354634,0.012518294991315428,0.2575721082444705,0.5827362372840893,0.3251645157933853
36073,0.10616808504287772,1.145031599135092,0.4413496840900589,0.928164714584854,0.917389421772582,0.010725665329382931,0.21233617008575545,0.5475175735341696,0.3351816787298084
36075,0.09883821418241452,1.0908621469319453,0.4390432549732238,0.9306206599906834,0.9202137589892858,0.008924547256097787,0.19767642836482904,0.5378812842922079,0.3402051132219902
36077,0.08605677096759583,0.9414282250575504,0.38835558907256257,0.9159771694355544,0.9033737448508876,0.008237783190644495,0.17211354193519166,0.4744123524273974,0.30229913740965164
36079,0.15218215055525675,1.1843962659196996,0.45252870401011,0.9373656275283336,0.9279704716575838,0.01906867251842017,0.30436430111051355,0.6047102824287208,0.3003465657905504
36081,0.14193669074171605,0.993725425549677,0.4611701921430385,0.9637629767374708,0.9583274232480914,0.00922087970232834,0.28387338148343205,0.6031067100037617,0.31923367945555176
36083,0.11585335955385202,1.0993621144428365,0.4257677406403905,0.9258048610836792,0.9146755902462312,0.013188250634802107,0.23170671910770405,0.5416210957689389,0.30991485767105564
36085,0.15571322062271384,1.140284394151707,0.4993021225933225,0.9413249274898472,0.9325236666133244,0.01857663913600792,0.3114264412454277,0.6550147207068997,0.3435889097987808
36087,0.1425694065499312,1.0634710066277042,0.4442710765298817,0.9391499659547908,0.9300224608480095,0.01610944343177485,0.2851388130998624,0.5868401620516833,0.30170174452315723
36089,0.0798555765280466,0.996502309118433,0.4007329062254649,0.9066117444211262,0.8926035060842952,0.007997768903056587,0.1597111530560932,0.4805883306457716,0.3208773865174395
36091,0.12606819673634626,1.1432733271011182,0.4428618136594703,0.9291849202253468,0.9185626582591492,0.014890638967709754,0.25213639347269245,0.5689300087561102,0.3167941779882913
36093,0.11602946740725095,1.0973113574282771,0.44539331989284303,0.9243618248672952,0.9130160985973894,0.013504955148882235,0.232058934814502,0.5614226046491091,0.3293639614333128
36095,0.09244849002397852,1.0955375952697572,0.3837998730440764,0.9273348500254336,0.9164350775292488,0.00820914263929406,0.18489698004795704,0.4762480156925969,0.2913513905417001
36097,0.09806168609043373,1.0666586980266122,0.3984350487404785,0.9303456748749178,0.9198975261061556,0.00880838634327537,0.19612337218086745,0.4964966877756874,0.3003735924879065
36099,0.09811259244623824,1.0813288332643398,0.4061092394323521,0.9216781086942673,0.9099298249984072,0.010017636662876157,0.1962251848924765,0.5042217712685626,0.3079968497795636
36101,0.11215652496918432,1.131406953094448,0.43065087396940827,0.9197995060803752,0.9077694319924312,0.01347427045827762,0.22431304993836865,0.5428073561153772,0.31849463818893714
36103,0.15721246347110304,1.180922807898754,0.4794053138470382,0.9333398714088992,0.923340852120234,0.021747402169482236,0.3144249269422061,0.6366177768886518,0.32219359162695177
36105,0.10229637914381516,1.0667059978523543,0.420094140689101,0.9354225639890672,0.9257359485874272,0.008838706967747394,0.20459275828763035,0.5223904753713438,0.3177980118988953
36107,0.1170014017606302,1.1473077867527075,0.43568135340251457,0.9288781552693168,0.9182098785597144,0.012888659438955764,0.2340028035212604,0.5526824987134907,0.3186800162627629
36109,0.11956317368705828,0.9032396200747148,0.40371257643090896,0.9393619185953996,0.9302662063847096,0.011157620439291898,0.2391263473741165,0.5232757046213984,0.2841497114324502
36111,0.10738520158528188,1.0575644627944036,0.4227493059687649,0.9325085016624682,0.9223847769118384,0.010205065015984002,0.21477040317056376,0.5301341706134861,0.3153641263532476
36113,0.10631412880652977,1.0701128717287471,0.42509034365980997,0.9243530218150758,0.9130059750873376,0.011319539381468992,0.2126282576130595,0.5314041469705816,0.3187762387304392
36115,0.1111064050745338,1.1878449858893154,0.4297094614690001,0.9322404883578596,0.9220765616115386,0.01105836314923754,0.2222128101490676,0.5408158388051019,0.31860338662545656
36117,0.11819706409239494,1.174978051565024,0.4370104843205355,0.9219679645410896,0.910263159222253,0.01456248600354327,0.2363941281847899,0.5552075380555507,0.31881385942621016
