GIDBG,phase_angle_variance,group_Q
40134216021,0.0566639039122708,3
40134216022,0.1095903888798678,2
40134216023,0.178409092130796,2
40134217013,0.305305639246305,1
40134217022,0.0701912732879775,3
40134218011,0.4552622561327126,4
40134218012,0.0474139555073694,3
40134218022,0.0411692802832077,4
40134218023,0.3827877628514001,2
40134219011,0.0481899861760457,3
40134219012,0.0283178468159287,4
40134219021,0.1433305820725759,1
40134219022,0.0450544866374533,3
40134219023,0.066029640326368,2
40134219024,0.1247279859510183,3
40134220011,0.1268607488409365,3
40134220012,0.3070279878915029,3
40134220021,0.0621810004082615,3
40134220022,0.2311557979934068,2
40134220023,0.2261653935235055,2
40134221022,0.0552000630204316,3
40134221033,0.1267489295315362,3
40134221043,0.0465510830244003,2
40134221045,0.0630367282670013,3
40134221051,0.0518325205813284,2
40134221052,0.066526782398268,3
40134221062,0.0792582029307193,3
40134221063,0.125082592227482,3
40134223012,0.1577513078151946,3
40134223013,0.0305170815572037,4
40134224023,0.3596570100369874,4
40134225023,0.077493331859016,4
40134225034,0.0381758632042486,3
40134226271,0.1429691444417369,2
40135229032,0.4489602357507916,1
40135229033,0.0419657384870655,2
40135229041,0.077512268696419,2
40135229043,0.3841103906174681,2
40135230021,0.0925621964584764,2
40135230024,0.7044867754551029,1
40135231022,0.0424131517300577,4
40135231042,0.1070564226462199,3
40135231043,0.1074096844806168,1
40136145003,0.5213142841414078,1
40136192002,0.0315414066088807,3
40137233051,0.2015990991884446,2
40159517004,0.4318530918851538,1
40190002001,0.0869470598772785,2
40190002002,0.0999545394550431,2
40190003002,0.3668554282827309,1
40190007002,0.0748671545729905,2
40190008001,0.202370930162227,2
40190009002,0.0800455114870326,2
40190011001,0.311808141111175,1
40190011002,0.1004931266932646,2
40190012001,0.2515728514952971,2
40190012002,0.0657740780311702,3
40190013031,0.0849535889597624,2
40190013032,0.2565718971013183,2
40190013042,0.1058087262262599,3
40190013043,0.2157391905270988,1
40190013044,0.2085483272795394,2
40190014005,0.1509946854811127,1
40190018013,0.3699644826168291,1
40190020001,0.0525329162134627,2
40190020002,0.149378995866302,2
40190020007,0.1965342945728005,1
40190021001,0.2711348925310718,2
40190021002,0.3248683763422365,2
40190021003,0.4925772176405445,1
40190021004,0.0876688715998489,3
40190021005,0.4618417163503351,1
40190022011,0.3018841640544449,3
40190022013,0.1031304400181048,2
40190022021,0.0825399136381479,3
40190022022,0.1240625049730087,2
40190023003,0.4300402915905224,1
40190023005,0.3776029599933249,3
40190023006,0.4724758351146321,1
40190024002,0.3478881719066162,1
40190024004,0.3217591545983473,3
40190024005,0.3151301895737635,1
40190025011,0.2699514500788142,1
40190025012,0.2629433704955853,2
40190025013,0.2512486996082723,1
40190025032,0.1117977322932078,2
40190025033,0.0897625671369489,3
40190025041,0.0779232844524726,3
40190025042,0.0540324542945273,1
40190025043,0.0654236435904523,3
40190025051,0.0558344564981209,3
40190025052,0.0376332631485963,4
40190025053,0.0470574816263114,4
40190025061,0.0356463384727699,3
40190025062,0.0843844711590466,4
40190025063,0.07699852503403,3
40190025064,0.0930721665426157,2
40190026032,0.1609460662506949,3
40190026042,0.2376574876456219,4
40190027041,0.1065485819856412,2
40190029012,0.1361558714612011,2
40190030024,0.1199955218747144,1
40190031016,0.4206527780810075,1
40190034004,0.2340988100117595,1
40190035012,0.1367513499723451,2
40190035013,0.1309968083298818,3
40190035014,0.2630612947666714,2
40190037021,0.0856330843282418,3
40190037022,0.1188321761033223,3
40190037023,0.1070778673879939,3
40190037024,0.2063590596153644,1
40190037041,0.0702805077700564,3
40190037042,0.0715999688117877,3
40190037051,0.1057668600624814,2
40190037052,0.1110843966919157,3
40190037053,0.103292952985848,3
40190037061,0.1658516261324986,1
40190037062,0.0761597539215824,2
40190037063,0.2308306525194314,1
40190037064,0.2875217665727913,1
40190037071,0.1052419144730153,3
40190037072,0.1142894024152426,2
40190038011,0.2924781209833776,1
40190038012,0.5339034419217851,1
40190038022,0.0840735981483603,3
40190038023,0.1372682828938849,1
40190038024,0.1069618437217363,1
40190039011,0.1062443623731371,3
40190039021,0.1020394569063735,2
40190039022,0.3442079058770217,1
40190039031,0.0359213776873045,3
40190039032,0.0542683771334604,2
40190040112,0.1627990271194146,2
40190040331,0.0477971454597182,3
40190040353,0.051527363925162,4
40190041101,0.0775185436806796,2
40190041102,0.038280880193608,3
40190041121,0.122791391662554,2
40190041122,0.0842764674547046,2
40190041141,0.0703524694300932,4
40190041142,0.0447992033324838,4
40190041151,0.0457076943648679,4
40190041152,0.0999451678191538,4
40190041153,0.12388735271339,2
40190041161,0.0664705650692444,3
40190041171,0.0985825492956498,3
40190041172,0.0453620442739926,4
40190041221,0.0400966245907692,4
40190043101,0.1148676239219535,2
40190043111,0.3226932716149988,4
40190043112,0.2580708524858057,1
40190043113,0.1485602497868087,1
40190043114,0.0478065973159246,1
40190043121,0.0734116820151836,2
40190043122,0.1020352055793027,2
40190043123,0.0702831246274247,2
40190043124,0.1118915050920899,1
40190043132,0.2428266804198998,1
40190043134,0.2083382437737835,1
40190043161,0.123292622947861,1
40190043201,0.0462700396283352,2
