GIDBG,phase_angle_variance,group_Q
50590202004,0.2496529188295541,3
50619503004,0.525443371984886,1
50690003022,0.045076426679588,3
50690003031,0.1370922265802326,2
50690005023,0.0888195511561454,3
50690009001,0.1032874906464636,2
50690009002,0.104033552740399,1
50690014011,0.1727199399619047,2
50690014021,0.3259552256039555,1
50690014023,0.1620633699197318,2
50690015011,0.2696010380204597,4
50690015012,0.1812686010054892,2
50690015021,0.3026723333964478,1
50690015022,0.2489339464850772,2
50690015023,0.1723582067299116,1
50690015024,0.0523116573774793,2
50690016001,0.3881704089814961,1
50690016002,0.3204969830962162,1
50690017004,0.2882855630356251,1
50690018002,0.2694654442619641,1
50690019011,0.0486862715569115,3
50690019031,0.2224796338569748,1
50690019032,0.0877227447245384,3
50690020001,0.055314084447602,1
50690020003,0.0338988392153979,3
50690023003,0.0799286865194197,1
50690025001,0.2289162899834039,2
50734701003,0.1041192433072802,1
50774703001,0.1564419015943156,1
50774703004,0.1889192721138467,2
50774703005,0.1031823859473364,1
50799606002,0.0750293061066313,2
50850206001,0.0302207861969613,1
50910202002,0.1175383864546896,2
50910206002,0.2036445798009782,1
50910207021,0.0420351841331749,4
50930101003,0.4453948396437211,1
50930102002,0.0516357325281742,4
50930102003,0.5031712679510809,1
50930103002,0.2057773465497826,2
50930103003,0.3868357062158457,2
50930106004,0.1596275309320078,1
50930106005,0.4378556603763934,1
50930106006,0.3259625783870768,1
50930110001,0.1369373672890519,2
50959501001,0.6209836744648175,1
50990902002,0.2035530848390021,2
50990903001,0.114997074409891,1
51039503005,0.2055100960329159,1
51039504001,0.2038717460088905,2
51039504003,0.516713558664319,3
51039505004,0.0847485883941365,1
51039506005,0.1415755690984055,3
51074803002,0.6019570319432462,1
51074803003,0.441387291618191,1
51074803004,0.0951042326700412,3
51074803005,0.1357245449503228,1
51074804002,0.2506449648855126,1
51074805003,0.4308806037386382,1
51074806001,0.1170504824396398,3
51190002001,0.9649189103370124,1
51190005001,0.28721993176423,1
51190005002,0.387838540994696,1
51190005003,0.2256160079164012,1
51190011001,0.3678963478748031,1
51190011003,0.1638775180843571,1
51190012002,0.3266210709904362,1
51190018001,0.0876925811875556,2
51190018002,0.3433114565921856,1
51190018003,0.2363944210075796,2
51190018004,0.4662197068992296,1
